_id,OID,OBJECTID,SUMACCIDEN,ID,CITY,MainUse,POP_2018,TAZAREA,USETYPE,CITYCODE,USETYPECOD,DEAD,SEVER_INJ,SLIGH_INJ,PEDESTRINJ,INJ0_19,INJ20_64,INJ65_,INJTOTAL,TOTDRIVERS,MOTORCYCLE,TRUCK,BICYCLE,PRIVATE,VEHICLE,ACC_INDEX,YEARMONTH,Shape_Leng,Shape_Length,Shape_Area
2033,-1,2033,51,297,בת ים,מגורים,13598,367827,מגורים,6200,1,1,7,47,29,6,35,14,55,80,10,1,4,51,80,138.652099386999993,202304,2601.583409889999984,2601.583409890223265,367827.102695286623202
2034,-1,2034,27,1988,עכו,מגורים+ תעשיה,917,655613,מגורים,7600,1,1,2,49,11,9,38,5,52,42,1,0,1,36,42,41.182847680300000,202304,4185.885405529999844,4185.885405526821160,655612.749501483631320
2035,-1,2035,11,939,חפץ חיים יד בנימין גני טל בית חלקיה,מגורים,6759,10899719,מגורים,0,1,1,1,18,2,5,14,1,20,21,0,4,0,13,21,1.009200301360000,202304,15621.251197600000523,15621.251197598207000,10899719.297764467075467
2036,-1,2036,8,1606,חלמיש עטרת,מגורים,2391,8807874,מגורים,0,1,1,0,30,0,6,25,0,31,17,1,1,0,11,17,0.908278172640000,202304,18113.698260299999674,18113.698260331180791,8807874.328578250482678
2037,-1,2037,28,2311,נהרייה,מגורים,6467,1134772,מגורים,9100,1,0,5,31,12,7,26,3,36,50,4,1,4,35,50,24.674555835400000,202304,4452.754550919999929,4452.754550921036753,1134772.199622581480071
2038,-1,2038,8,557,ראשון לציון,מגורים,4862,330612,מגורים,8300,1,0,1,15,0,2,12,2,16,18,1,0,1,14,18,24.197554012200001,202304,2602.963654709999901,2602.963654705303725,330611.928626084234565
2039,-1,2039,6,2169,טבריה,מגורים,5595,1128506,מגורים,6700,1,0,3,17,0,12,6,2,20,14,3,0,0,9,14,5.316764416110000,202304,6811.967141289999745,6811.967141292227097,1128505.897651008795947
2040,-1,2040,13,1199,ירושלים,מגורים+ בית חולים,6343,459098,מגורים,3000,1,0,2,12,9,7,4,3,14,17,2,0,1,9,17,28.316418174999999,202304,3105.631981829999859,3105.631981825379171,459097.613252151873894
2041,-1,2041,10,150,הרצלייה,מגורים+ מכללה אקדמאית,3497,764986,מגורים,6400,1,0,0,11,3,2,5,3,11,14,3,0,0,10,14,13.072139348700000,202304,4020.561581399999795,4020.561581400984323,764985.725229315459728
2042,-1,2042,13,1825,קריית אתא,מגורים,6602,1739985,מגורים,6800,1,1,1,19,3,6,15,0,21,24,1,0,2,19,24,7.471327882800000,202304,5416.473359769999661,5416.473359774768142,1739985.207974789896980
2043,-1,2043,24,776,אשדוד,מגורים,2984,628229,מגורים,70,1,0,1,26,19,11,12,2,27,29,1,0,1,24,29,38.202627788199997,202304,3399.873973039999782,3399.873973038706936,628229.035265470854938
2044,-1,2044,0,2404,באר שבע,שטח פתוח,0,722710,פנאי/טבע/ספורט,9000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,4573.166116669999610,4573.166116669734947,722709.863808542024344
2045,-1,2045,0,1418,בית שמש,שטח פתוח,0,759367,פנאי/טבע/ספורט,2610,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,4752.901948740000080,4752.901948742713103,759367.505084182950668
2046,-1,2046,0,1036,בסיס צריפין (מפונה),שטח פתוח,0,674691,פנאי/טבע/ספורט,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,3320.505419609999990,3320.505419613385584,674690.690087215974927
2047,-1,2047,54,243,בני ברק,מגורים,20615,385812,מגורים,6100,1,0,4,58,38,26,23,10,62,70,12,2,6,35,70,139.964408993000006,202304,2651.075571410000066,2651.075571413141461,385812.367505460628308
2048,-1,2048,0,1678,חיפה,שטח פתוח,2733,581991,פנאי/טבע/ספורט,4000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,3596.905188539999926,3596.905188540017662,581991.281525504309684
2049,-1,2049,5,885,רמת הכובש,מגורים,1098,2863335,מגורים,0,1,0,1,10,1,0,8,3,11,9,2,0,0,7,9,1.746215543030000,202304,7069.753870530000313,7069.753870526321407,2863334.953100114129484
2050,-1,2050,9,2241,כפר קרע,מגורים,4081,1721925,מגורים,654,1,1,1,19,2,4,17,0,21,20,1,0,0,18,20,5.226707120550000,202304,7091.907523349999792,7091.907523352154385,1721925.447978722630069
2051,-1,2051,0,1527,מוקאטעה בית לחם,לא ידוע,0,8982532,עתידי/לא ידוע,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,12955.188106999999945,12955.188107028869126,8982531.895214479416609
2052,-1,2052,9,478,לוד,מגורים,9452,538597,מגורים,7000,1,0,2,11,6,4,8,1,13,15,2,0,1,7,15,16.710078214300001,202304,3231.847335110000131,3231.847335108520838,538597.119928054627962
2053,-1,2053,0,1129,ירושלים,מגורים,7872,299654,מגורים,3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,3476.385763650000172,3476.385763649320324,299653.747797319549136
2054,-1,2054,31,80,תל אביב -יפו,מתחם ציבורי,1002,681513,מוסדי/ציבורי,5000,2,0,3,32,7,3,29,2,35,56,11,1,11,21,56,45.486994125800003,202304,4292.104233719999684,4292.104233724149708,681513.487443579826504
2055,-1,2055,9,1771,טירת כרמל,מיועד למגורים,0,327507,עתידי/לא ידוע,2100,5,0,2,19,1,7,13,1,21,14,1,0,0,13,14,27.480304012200001,202304,2296.935360429999946,2296.935360431004028,327507.293805887515191
2056,-1,2056,11,2476,קריית גת,מגורים,6187,451635,מגורים,2630,1,0,7,13,11,6,13,1,20,15,1,0,0,12,15,24.355961557000001,202304,3307.916112410000096,3307.916112408723166,451634.807119367993437
2057,-1,2057,18,2094,הררית אבטליון,מגורים,979,39197220,מגורים,0,1,3,1,55,0,10,46,3,59,37,0,0,1,32,37,0.459216242770000,202304,50315.299304599997413,50315.299304560328892,39197219.792189531028271
2058,-1,2058,0,1364,עין מונג'ד,לא ידוע,0,1466588,עתידי/לא ידוע,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,5143.253134460000183,5143.253134461507216,1466588.320999139687046
2059,-1,2059,34,315,חולון,מגורים,6459,332246,מגורים,6600,1,0,4,40,17,14,22,8,44,57,5,1,2,39,57,102.333960693999998,202304,2418.691386800000146,2418.691386803900969,332245.520153070858214
2060,-1,2060,20,2006,סאסא צבעון,מגורים,648,20461390,מגורים,0,1,1,4,34,0,7,30,2,39,34,6,2,0,22,34,0.977450720453000,202304,33667.818822000001092,33667.818821968096017,20461389.593862812966108
2061,-1,2061,9,957,בני דרום ניר גלים,מגורים,2220,7164358,מגורים,0,1,1,6,13,0,2,15,3,20,18,0,0,0,15,18,1.256218590820000,202304,13696.954755299999306,13696.954755262286199,7164358.230153906159103
2062,-1,2062,27,1608,ביר זית,לא ידוע,0,50062338,עתידי/לא ידוע,0,5,2,9,70,0,19,60,2,81,61,1,1,0,44,61,0.539327592710000,202304,45165.119788299998618,45165.119788332078315,50062337.556874111294746
2063,-1,2063,7,2313,חזון,תעשיה,324,4936040,תעשיה/מסחר/מתקנים,0,4,0,3,15,1,7,11,0,18,9,1,0,0,7,9,1.418140758970000,202304,13865.276696999999331,13865.276696960514528,4936040.344186993315816
2064,-1,2064,24,575,רחובות,מגורים,4770,224659,מגורים,8400,1,0,0,28,16,6,15,7,28,38,3,0,2,23,38,106.828640637999996,202304,2609.630119980000018,2609.630119975063280,224658.854185341100674
2065,-1,2065,3,1201,אורה,מגורים,1337,1739759,מגורים,0,1,0,1,8,0,0,9,0,9,6,0,0,1,5,6,1.724376603840000,202304,6714.659228530000291,6714.659228530805194,1739759.164746656781062
2066,-1,2066,4,2573,מצפה רמון,בסיס צבאי,0,30729912,מוסדי/ציבורי,99,2,1,5,8,0,2,11,1,14,7,0,1,0,4,7,0.130166335628000,202304,27709.691770000001270,27709.691770015349903,30729911.698686569929123
2067,-1,2067,5,152,הרצלייה,מגורים,2780,367607,מגורים,6400,1,0,1,6,1,0,5,2,7,9,2,2,1,3,9,13.601464784699999,202304,2837.264807949999977,2837.264807947988629,367607.465751750220079
2068,-1,2068,38,1843,קריית אתא,תעשיה,0,1947567,תעשיה/מסחר/מתקנים,6800,4,0,4,85,4,16,67,6,89,74,4,4,0,54,74,19.511525859500001,202304,6990.676891580000301,6990.676891582796998,1947566.800956234103069
2069,-1,2069,16,794,גדרה,מגורים,5883,1522619,מגורים,2550,1,0,2,17,12,7,10,2,19,22,1,2,2,17,22,10.508209724600000,202304,5147.837350089999745,5147.837350089336724,1522619.020677011227235
2070,-1,2070,7,2422,באר שבע,מגורים,3909,440357,מגורים,9000,1,0,1,8,3,2,6,1,9,11,1,0,1,7,11,15.896187345300000,202304,3127.783139250000204,3127.783139245427719,440357.165398245968390
2071,-1,2071,0,1436,שמורת טבע נחל דולב,שמורת טבע,0,784600,פנאי/טבע/ספורט,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,4012.230729739999788,4012.230729742959284,784600.066432893858291
2072,-1,2072,14,387,רעננה,מגורים,6666,689359,מגורים,8700,1,0,3,19,3,5,13,4,22,25,0,0,1,21,25,20.308727763200000,202304,3555.332023750000189,3555.332023748937445,689358.790134741808288
2073,-1,2073,1,1054,ירושלים,בסיס צבאי,0,342801,מוסדי/ציבורי,3000,2,0,1,0,0,0,1,0,1,1,1,0,0,0,1,2.917147728510000,202304,2757.729571580000083,2757.729571576802755,342800.602872531104367
2074,-1,2074,6,5,תל אביב -יפו,מגורים,1190,823765,מגורים,5000,1,0,1,10,1,0,10,1,11,11,2,0,1,8,11,7.283632123530000,202304,3826.712747949999994,3826.712747945467981,823764.833017076714896
2075,-1,2075,15,1680,חיפה,אצטדיון,0,348496,פנאי/טבע/ספורט,4000,3,1,3,27,1,5,23,3,31,31,1,0,1,28,31,43.042155658500000,202304,2583.597305050000159,2583.597305046417659,348495.556751333759166
2076,-1,2076,2,647,כפר סבא,מגורים,2859,345312,מגורים,6900,1,0,1,1,0,0,2,0,2,4,0,0,1,3,4,5.791860267930000,202304,2652.943578920000164,2652.943578916187107,345312.198064421245363
2077,-1,2077,38,2259,פרדס חנה-כרכור,מגורים,14119,4826935,מגורים,0,1,1,6,63,5,17,45,8,70,68,4,3,3,51,68,7.872490841360000,202304,13193.154245800000353,13193.154245771369460,4826934.799384070560336
2078,-1,2078,10,1529,בית ג'אלא,לא ידוע,0,1612323,עתידי/לא ידוע,0,5,1,1,27,0,9,19,1,29,28,2,3,0,19,28,6.202229678560000,202304,7151.733040619999883,7151.733040619117673,1612323.393081697635353
2079,-1,2079,0,480,לוד,שטח פתוח,0,493986,פנאי/טבע/ספורט,7000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,3416.551140770000075,3416.551140771520295,493985.494516334671061
2080,-1,2080,35,1147,ירושלים,מגורים+ מכללה אקדמאית,4467,412742,מגורים,3000,1,0,3,49,10,11,39,2,52,62,11,1,4,37,62,84.798806127899994,202304,3160.302439120000145,3160.302439120881445,412741.659914544841740
2081,-1,2081,97,98,תל אביב -יפו,תעשיה+ מגורים,558,231517,מגורים,5000,1,3,9,103,23,4,87,7,115,172,24,3,29,75,172,418.975638420999985,202304,2234.617115529999865,2234.617115531376385,231517.040860574285034
2082,-1,2082,37,1789,קריית ים,מגורים,5521,599455,מגורים,9600,1,1,6,54,8,11,36,11,61,71,1,1,5,54,71,61.722732025900001,202304,3475.389040189999832,3475.389040193803339,599454.994709259714000
2083,-1,2083,5,2494,אשקלון,מגורים,3842,257723,מגורים,7100,1,0,0,25,0,18,6,1,25,9,2,0,0,4,9,19.400707205500002,202304,2191.965831470000012,2191.965831467995940,257722.563772911264095
2084,-1,2084,3,740,מודיעין-מכבים-רעות*,מגורים,12175,996841,מגורים,1200,1,0,0,8,3,3,5,0,8,5,0,0,0,5,5,3.009507832120000,202304,4992.701059019999775,4992.701059021928813,996840.735211973777041
2085,-1,2085,0,2096,בועיינה-נוג'ידאת,מגורים,9645,7083479,מגורים,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,16684.034064100000251,16684.034064088420564,7083478.733970982953906
2086,-1,2086,5,1382,בית שמש,מגורים,3255,465285,מגורים,2610,1,0,0,6,3,2,3,1,6,7,0,0,1,6,7,10.746102193800001,202304,3444.625345320000179,3444.625345319504504,465284.985179293726105
2087,-1,2087,33,333,חולון,מגורים,4537,311448,מגורים,6600,1,1,0,43,6,12,27,5,44,60,9,1,2,38,60,105.956831651000002,202304,2198.841328840000187,2198.841328840519964,311447.591304176079575
2088,-1,2088,7,2008,אדמית עראמשה*,מגורים,1870,16950417,מגורים,0,1,1,3,14,0,1,10,7,18,13,0,0,0,9,13,0.412969192755000,202304,24834.995350799999869,24834.995350758679706,16950416.938593693077564
2089,-1,2089,6,975,כפר סבא,מגורים,1688,227722,מגורים,6900,1,0,0,7,6,4,2,0,7,7,1,0,0,5,7,26.347969397500002,202304,2715.726250440000058,2715.726250436143346,227721.533659248496406
2090,-1,2090,2,1626,בני נעים,לא ידוע,0,18402190,עתידי/לא ידוע,0,5,1,0,14,0,6,9,0,15,8,0,1,0,4,8,0.108682713761000,202304,19357.898448700001609,19357.898448661329894,18402190.475300852209330
2091,-1,2091,14,2331,גן נר,מגורים,2705,10270184,מגורים,0,1,0,0,40,0,5,27,6,40,28,2,3,0,22,28,1.363169285030000,202304,17473.998039999998582,17473.998040016525920,10270184.454516546800733
2092,-1,2092,7,577,רחובות,מגורים,3528,351860,מגורים,8400,1,0,4,4,1,2,5,1,8,13,2,1,2,8,13,19.894284813900001,202304,2709.054082269999981,2709.054082272279629,351859.846457372128498
2093,-1,2093,3,1219,ירושלים,מגורים,2624,583025,מגורים,3000,1,0,0,3,2,1,2,0,3,4,1,0,0,3,4,5.145580097630000,202304,5245.959914420000132,5245.959914418416702,583024.643107685376890
2094,-1,2094,25,2591,עמיעוז גבולות ניר יצחק צאלים מבטחים ישע אוהד תלמי אליהו שדה ניצן כרם שלום צוחרשדי אברהם יתד פרי גן יבול תלמי יוסף סופהחולית דקל אבשלום בני נ,מגורים,9148,219362688,מגורים,0,1,4,19,34,0,15,35,5,57,49,2,9,2,27,49,0.113966510146000,202304,77643.385068799994770,77643.385068778632558,219362687.932888150215149
2095,-1,2095,4,170,הרצלייה,נמל,549,1099391,תעשיה/מסחר/מתקנים,6400,4,0,0,5,1,1,3,0,5,7,0,0,0,6,7,3.638376754980000,202304,4237.458265960000062,4237.458265960189237,1099391.368561873212457
2096,-1,2096,0,1861,פוריידיס,מגורים,6363,718305,מגורים,537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,4708.375489199999720,4708.375489195515001,718305.017643556231633
2097,-1,2097,20,812,יבנה,מגורים,4445,866412,מגורים,2660,1,0,5,29,6,9,20,5,34,33,1,2,1,24,33,23.083709343799999,202304,4423.404222309999568,4423.404222306077827,866411.879570345976390
2098,-1,2098,5,2424,באר שבע,מגורים,1905,457270,מגורים,9000,1,0,1,8,4,3,5,1,9,8,1,0,0,6,8,10.934466771600000,202304,3207.193626130000212,3207.193626130690063,457269.668879165255930
2099,-1,2099,1,1454,ביתר עילית,מגורים,4391,871797,מגורים,0,1,0,0,2,0,1,1,0,2,2,0,0,0,1,2,1.147056336870000,202304,4300.229529969999930,4300.229529974974866,871796.761727370554581
2100,-1,2100,12,405,גבעת שמואל,מגורים,4271,620333,מגורים,681,1,0,3,16,1,3,15,1,19,23,5,1,0,16,23,19.344449227300000,202304,3809.832140250000066,3809.832140251308374,620332.988497034297325
2101,-1,2101,4,1056,ירושלים,מגורים,2285,409507,מגורים,3000,1,0,0,5,1,1,4,0,5,8,0,0,0,7,8,9.767835083490001,202304,3165.687996470000144,3165.687996471688166,409507.323353797779419
2102,-1,2102,57,23,תל אביב -יפו,מתקן בטחון,0,527689,תעשיה/מסחר/מתקנים,5000,4,1,10,66,7,5,60,10,77,112,20,4,6,60,112,108.018080216000001,202304,3511.673752499999864,3511.673752501683339,527689.437603242695332
2103,-1,2103,5,1698,חיפה,מגורים,2428,241644,מגורים,4000,1,0,0,5,5,1,2,2,5,5,0,0,0,4,5,20.691594278600000,202304,2262.578247580000152,2262.578247575337627,241644.018951707752421
2104,-1,2104,14,649,כפר סבא,תעשיה,99,728907,תעשיה/מסחר/מתקנים,6900,4,0,2,29,0,3,24,4,31,29,3,0,0,20,29,19.206844203700001,202304,3901.498661619999893,3901.498661616375557,728906.834017569781281
2105,-1,2105,56,2277,פארק תעשיה קיסריה,תעשיה,0,14203878,תעשיה/מסחר/מתקנים,0,4,3,9,112,2,17,101,6,124,118,7,6,1,88,118,3.942585149880000,202304,20736.853826499998831,20736.853826476650283,14203878.387194506824017
2106,-1,2106,0,1291,מעלה אדומים,מגורים,2026,328428,מגורים,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,2576.308642890000101,2576.308642893608976,328428.211067204130813
2107,-1,2107,2,498,נס ציונה,תעשיה,8,440254,תעשיה/מסחר/מתקנים,7200,4,0,1,3,0,0,2,1,4,4,0,0,1,3,4,4.542835493840000,202304,3056.725517610000225,3056.725517605314053,440253.670359226933215
2108,-1,2108,9,1933,נצרת עילית,מגורים,4656,1409096,מגורים,1061,1,0,1,14,4,3,10,2,15,13,0,0,0,12,13,6.387072330830000,202304,6865.704700489999595,6865.704700487820446,1409096.301689159125090
2109,-1,2109,107,116,תל אביב -יפו,מגורים,5043,448205,מגורים,5000,1,2,22,102,46,14,65,27,126,175,24,2,34,70,175,238.730159007999987,202304,2800.179020019999825,2800.179020017017137,448204.786711568653118
2110,-1,2110,2,1551,בית צפפה,מגורים,0,228443,מגורים,0,1,0,0,2,2,1,1,0,2,2,0,0,0,2,2,8.754902174660000,202304,2632.823276990000068,2632.823276986832752,228443.443467525736196
2111,-1,2111,1,2496,אשקלון,מגורים,1800,278833,מגורים,7100,1,0,1,0,0,0,1,0,1,2,0,0,1,1,2,3.586379211730000,202304,2281.276924820000204,2281.276924816125756,278832.756092417635955
2112,-1,2112,19,758,אשדוד,ציבורי+מגורים,6766,1237159,מגורים,70,1,2,4,21,16,3,17,6,27,27,0,1,0,24,27,15.357761019900000,202304,4778.039456909999899,4778.039456909975343,1237159.503612871048972
2113,-1,2113,0,2114,מגאר,מגורים,5536,1482348,מגורים,481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,7264.662023580000096,7264.662023584104645,1482347.589869694551453
2114,-1,2114,2,1384,בית שמש,מגורים,2337,246555,מגורים,2610,1,0,0,2,1,0,1,1,2,3,0,0,0,3,3,8.111791372320001,202304,3122.231349390000105,3122.231349391228832,246554.664463538996642
2115,-1,2115,19,351,הוד השרון,מגורים,7218,515294,מגורים,9700,1,1,3,21,10,7,8,10,25,31,2,1,3,20,31,36.872118433399997,202304,3942.062963310000214,3942.062963307397695,515294.504554400627967
2116,-1,2116,6,2026,טנטור,שטח פתוח,0,1619106,פנאי/טבע/ספורט,0,3,0,0,21,0,5,16,0,21,14,0,0,0,13,14,3.705748530840000,202304,5594.641393150000113,5594.641393145873735,1619106.086143102962524
2117,-1,2117,47,977,כפר סבא,מגורים,2748,499011,מגורים,6900,1,1,7,87,3,18,67,10,95,94,7,5,1,72,94,94.186287726200007,202304,3091.521571780000158,3091.521571780591330,499011.067689889867324
2118,-1,2118,0,1644,לוזה,לא ידוע,0,4889875,עתידי/לא ידוע,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,11026.617498899999191,11026.617498890514980,4889874.590056499466300
2119,-1,2119,2,2349,חיפה,תעשיה,0,233199,תעשיה/מסחר/מתקנים,4000,4,0,0,4,0,0,4,0,4,4,0,0,0,3,4,8.576362118900001,202304,2333.926114240000061,2333.926114238018727,233199.108464848890435
2120,-1,2120,2,595,גן שלמה,מגורים,572,1195236,מגורים,0,1,0,2,0,0,0,2,0,2,3,2,1,0,0,3,1.673309791540000,202304,4849.018404600000395,4849.018404601684779,1195235.939042913261801
2121,-1,2121,15,1237,ירושלים,פנאי ונופש,0,322016,פנאי/טבע/ספורט,3000,3,0,1,28,0,1,24,4,29,30,2,1,0,26,30,46.581559666899999,202304,3543.726184690000082,3543.726184686741362,322015.838611843239050
2122,-1,2122,9,188,רמת גן,מתחם ציבורי,0,436641,מוסדי/ציבורי,8600,2,0,1,9,1,0,8,2,10,17,3,0,1,5,17,20.611909443999998,202304,3340.774951049999800,3340.774951048599178,436640.769475372566376
2123,-1,2123,7,1879,רכסים,מגורים,6055,2233414,מגורים,922,1,1,1,6,2,3,5,0,8,9,2,0,0,4,9,3.134215314410000,202304,7625.848784580000029,7625.848784580914980,2233413.884432651568204
2124,-1,2124,3,830,אומץ גן יאשיה,מגורים,1822,8250577,מגורים,0,1,0,1,3,0,0,4,0,4,5,2,1,0,1,5,0.363610912249000,202304,13423.177805100000114,13423.177805065979555,8250577.468772770836949
2125,-1,2125,5,2186,בית שאן,מגורים,6429,1444593,מגורים,9200,1,0,0,7,1,2,3,2,7,9,0,0,0,7,9,3.461181746160000,202304,4951.108168079999814,4951.108168077114897,1444593.311387317720801
2126,-1,2126,2,1456,ביתר עילית,מגורים,12637,377401,מגורים,0,1,0,1,3,1,3,1,0,4,3,0,1,0,1,3,5.299400189640000,202304,3171.659519589999945,3171.659519590054060,377401.201726700644940
2127,-1,2127,1,423,פתח תקווה,מגורים,3590,277913,מגורים,7900,1,0,0,1,0,0,1,0,1,2,0,0,1,1,2,3.598249356080000,202304,2322.465326210000057,2322.465326207805902,277912.924047550302930
2128,-1,2128,31,1074,ירושלים,מגורים,3850,430723,מגורים,3000,1,0,4,60,0,13,45,6,64,61,2,1,1,52,61,71.972079035600004,202304,4510.367269639999904,4510.367269635890807,430722.585972151078749
2129,-1,2129,19,25,תל אביב -יפו,שטח פתוח,0,1412498,פנאי/טבע/ספורט,5000,3,0,3,23,3,3,22,1,26,36,7,0,0,28,36,13.451344823600000,202304,7642.701487129999805,7642.701487125805215,1412498.173911363119259
2130,-1,2130,9,1716,חיפה,מגורים,3784,557290,מגורים,4000,1,1,0,9,5,2,5,3,10,18,2,0,0,15,18,16.149570290500002,202304,2984.490968560000056,2984.490968558258373,557290.369844302535057
2131,-1,2131,75,667,נתניה,מגורים,4905,262997,מגורים,7400,1,0,13,76,49,13,46,25,89,108,6,4,8,60,108,285.173958617999972,202304,2005.398654249999936,2005.398654248578850,262997.366111285169609
2132,-1,2132,35,2295,חיפה,מגורים+ בית חולים,1745,348019,מגורים,4000,1,0,14,52,6,8,52,6,66,76,7,3,1,61,76,100.569161145999999,202304,2525.549116749999939,2525.549116751855763,348019.209875293716323
2133,-1,2133,8,1309,מטע,מגורים,899,5188166,מגורים,0,1,2,1,13,0,1,13,2,16,15,1,0,0,14,15,1.541970558240000,202304,11267.642101100000218,11267.642101111277952,5188166.503742791712284
2134,-1,2134,11,260,גבעתיים,מגורים,4558,305390,מגורים,6300,1,0,0,12,4,3,4,5,12,18,5,0,1,9,18,36.019510657900000,202304,2276.713068990000011,2276.713068991708042,305390.045535984274466
2135,-1,2135,54,1951,שפרעם,מגורים,7101,4400075,מגורים,8800,1,1,9,171,1,49,129,3,181,126,5,10,0,101,126,12.272518617499999,202304,13559.517636099999436,13559.517636145090364,4400074.808034624904394
2136,-1,2136,3,902,כפר קאסם,מגורים,1859,501384,מגורים,634,1,0,0,6,0,0,4,2,6,5,0,1,0,4,5,5.983443226260000,202304,3662.052367039999808,3662.052367035132647,501383.548996123892721
2137,-1,2137,10,1553,אבו גוש ידידה קריית יערים (מוסד),מגורים+מוסדי,7933,2205753,מגורים,0,1,0,0,15,2,3,10,2,15,18,2,0,1,14,18,4.533598595970000,202304,8522.345111320000797,8522.345111323813398,2205753.285895539447665
2138,-1,2138,0,2514,בית קמה,מגורים,1396,5982974,מגורים,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,13806.674840600000607,13806.674840596875583,5982973.680872794240713
2139,-1,2139,19,760,אשדוד,מגורים,3900,250818,מגורים,70,1,0,2,20,11,1,14,6,22,27,3,0,2,18,27,75.752135128700004,202304,2030.113860899999963,2030.113860897057748,250818.012822064920329
2140,-1,2140,5,2132,צפת,מגורים+ מכללה אקדמאית,4032,4164669,מגורים,8000,1,0,4,6,4,8,2,0,10,7,0,0,0,5,7,1.200575508450000,202304,15408.597801600000821,15408.597801571513628,4164669.331334698479623
2141,-1,2141,1,1402,בית שמש,מגורים,5908,728367,מגורים,2610,1,0,0,1,0,0,1,0,1,2,0,0,0,1,2,1.372933908620000,202304,4915.191831959999945,4915.191831956869464,728367.180477263173088
2142,-1,2142,12,353,הוד השרון,מגורים,2707,781316,מגורים,9700,1,1,4,10,2,4,10,1,15,20,5,2,1,9,20,15.358710693400001,202304,4513.676796939999804,4513.676796939842461,781315.583032241556793
2143,-1,2143,41,2044,חוסן צוריאל,מגורים,1465,9308512,מגורים,0,1,1,4,107,0,27,82,3,112,80,8,3,0,65,80,4.404570814330000,202304,23962.575488599999517,23962.575488590318855,9308511.936416810378432
2144,-1,2144,17,995,גאליה,מגורים,989,3953259,מגורים,0,1,0,4,35,0,6,33,0,39,35,4,2,1,22,35,4.300249483010000,202304,9475.088707159999103,9475.088707159084151,3953259.006751704961061
2145,-1,2145,5,1662,כרמל מעון פני חבר מצדות יהודה סוסיה,מגורים,3410,55220109,מגורים,0,1,0,3,5,0,0,8,0,8,10,0,2,0,5,10,0.090546725221700,202304,56158.128803599996900,56158.128803647974564,55220108.598697260022163
2146,-1,2146,3,2367,באר שבע,שטח פתוח,0,1362598,פנאי/טבע/ספורט,9000,3,1,2,0,2,0,1,2,3,4,0,0,0,3,4,2.201676709940000,202304,5992.365849069999967,5992.365849067615272,1362597.872093689627945
2147,-1,2147,11,613,רמלה,מגורים,5319,444641,מגורים,8500,1,0,5,10,6,6,5,4,15,17,2,0,4,9,17,24.739041708999999,202304,3616.698965349999980,3616.698965353356925,444641.313491386768874
2148,-1,2148,0,1255,הכפר השוודי,מוסדות,0,419441,מוסדי/ציבורי,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,202304,3352.026537700000063,3352.026537698387529,419440.720436534262262
2149,-1,2149,91,2611,בית ניר שדה משה גת (קיבוץ) גלאון ניר בנים בית גוברין ורדון מנוחה נחלה סגולה,מגורים,6264,114234955,מגורים,0,1,7,40,222,2,44,207,17,269,199,4,30,1,128,199,0.796603803938000,202304,52474.075784400003613,52474.075784448497870,114234955.381958767771721
2150,-1,2150,10,206,רמת גן,מגורים,5039,305300,מגורים,8600,1,0,1,20,3,4,15,2,21,20,2,1,0,17,20,32.754718240999999,202304,2283.717399380000188,2283.717399382199346,305299.527427222055849
2151,-1,2151,48,1881,כפר חסידים א' כפר חסידים ב' כפר הנוער הדתי,מגורים+מוסדי,1391,3563179,מגורים,0,1,0,7,139,2,24,111,11,146,112,4,3,0,93,112,13.471118169900000,202304,11267.674845600000481,11267.674845603658468,3563178.601395624224097
2152,-1,2152,20,832,בחן,מגורים,1053,4168919,מגורים,0,1,0,4,43,0,7,35,5,47,42,1,3,0,35,42,4.797407036370000,202304,11972.600175699999454,11972.600175717387174,4168918.719715080689639
2153,-1,2153,4,2204,עפולה,מגורים,8257,2421930,מגורים,7700,1,0,0,4,3,4,0,0,4,5,0,0,1,1,5,1.651575406920000,202304,6550.755901960000301,6550.755901961554628,2421929.984696701634675
